survey_id,wtp,start,end,survey_type,survey_version,country,community,sex,boat_status,boat_power,boat_length,choice,package_nopackage,fishing_organization,punishment_severity,mpa,age,years_fishing,education,digits,gear_handline,gear_spear,gear_traps,gear_gillnet,gear_mobilenet,gear_statline,gear_buceo,gear_other,other_gear,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_gps,fishtech_vesseltrack,fishtech_other,fishtech_none,other_fishtech,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,rank_one,rank_two,rank_three,rank_four,income_usd,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c
5027,3,2019-09-04 19:30,2019-09-04 19:51,data,4,MEX,PSC,M,own,yes,7,1,package_chosen,yes,moderate,yes,30,15,university,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,Zanahoria. No usa pq no necesita en orilla,0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,416,disagree_str,neutral,disagree,agree_str,agree_str,agree_str,agree_str,neutral,agree_str,neutral,neutral,neutral,distrust_sw,distrust_sw,trust_sw,trust_sw,neutral,neutral,distrust_sw,distrust_sw,distrust_sw,n_a,satisfied,satisfied
5028,1,2019-09-04 20:58,2019-09-04 21:20,data,5,MEX,PSC,M,own,yes,8,2,package_chosen,yes,moderate,no,43,27,primary,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria. No usa por estorbo,1,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,780,agree,disagree,neutral,agree_str,agree_str,agree_str,neutral,agree,agree,trust_sw,neutral,distrust_sw,distrust_entirely,distrust_entirely,trust_sw,neutral,trust_sw,neutral,distrust_sw,distrust_sw,distrust_sw,n_a,satisfied_ext,neutral
5029,2,2019-09-04 21:31,2019-09-04 21:50,data,9,MEX,PSC,M,own,yes,8,1,package_chosen,no,weak,no,21,6,secondary,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,1,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,weather,trash_pollutin,1040,agree,disagree,agree,agree,agree,agree,agree,agree,disagree,neutral,distrust_sw,distrust_entirely,neutral,distrust_sw,trust_sw,neutral,trust_sw,NA,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,n_a
5030,4,2019-09-04 22:00,2019-09-04 22:47,data,11,MEX,PSC,M,own,yes,8,1,package_chosen,yes,none,no,50,30,primary,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria. Dejo de cargar,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,416,neutral,agree,agree,agree,agree_str,disagree,agree_str,agree,agree,trust_entirely,trust_sw,distrust_sw,distrust_sw,distrust_sw,trust_entirely,trust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,n_a,n_a,n_a
5031,2,2019-09-04 18:46,2019-09-04 19:29,data,15,MEX,PSC,M,own,no,7,1,package_chosen,yes,moderate,no,63,20,no_formal,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,1,0,0,0,0,0,corruption,trash_pollutin,iuu,weather,312,agree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,trust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,NA,NA,NA,NA,NA,n_a,n_a,n_a
5032,0,2019-09-05 16:13,2019-09-05 16:36,data,12,MEX,PSC,M,share_employee,yes,10,1,no_package,yes,moderate,no,22,10,secondary,0,0,0,0,0,1,0,1,1,Buceo,1,1,0,0,1,0,1,0,Luces,1,0,0,0,1,0,0,1,0,1,0,0,0,0,weather,trash_pollutin,iuu,corruption,780,neutral,disagree_str,agree_str,agree_str,agree_str,disagree_str,agree,disagree,agree,trust_sw,trust_sw,trust_sw,distrust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,trust_sw,distrust_sw,satisfied,n_a,satisfied
5033,2,2019-09-05 18:47,2019-09-05 19:16,data,12,MEX,PSC,M,own,yes,6,1,package_chosen,no,weak,no,45,35,primary,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,624,agree,disagree,agree,agree,agree,agree,disagree,agree,disagree,trust_sw,distrust_sw,distrust_sw,distrust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,NA,NA,NA
5034,2,2019-09-05 19:20,2019-09-05 19:57,data,8,MEX,PSC,F,own,yes,8,2,package_chosen,yes,moderate,no,63,42,primary,0,0,0,0,1,0,0,0,1,Chinchorro,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,520,agree,disagree,agree,agree,agree,disagree,agree,disagree,agree,trust_entirely,trust_entirely,distrust_sw,distrust_sw,distrust_entirely,trust_sw,NA,trust_sw,NA,neutral,trust_sw,neutral,NA,NA,NA
5035,3,2019-09-05 19:57,2019-09-05 20:22,data,1,MEX,PSC,M,own,yes,8,2,package_chosen,yes,strong,no,44,23,secondary,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria no la usa,0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,weather,trash_pollutin,corruption,1404,agree_str,disagree,neutral,agree,agree_str,neutral,disagree,agree_str,neutral,trust_sw,distrust_sw,trust_sw,distrust_sw,trust_entirely,trust_entirely,trust_entirely,trust_sw,NA,trust_sw,trust_sw,neutral,n_a,n_a,satisfied
5036,-5,2019-09-05 20:23,2019-09-05 22:38,data,6,MEX,PSC,M,own,yes,7,2,no_package,no,moderate,no,31,15,secondary,0,1,1,1,1,1,1,1,1,Buceo,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,iuu,corruption,trash_pollutin,weather,780,agree_str,disagree,disagree,agree_str,agree_str,agree_str,agree_str,agree,agree,distrust_entirely,distrust_entirely,distrust_entirely,neutral,distrust_entirely,trust_sw,NA,trust_sw,distrust_sw,distrust_entirely,distrust_entirely,distrust_entirely,satisfied,neutral,n_a
5037,3,2019-09-05 23:16,2019-09-06 0:36,data,7,MEX,PSC,M,own,yes,7,1,package_chosen,no,weak,no,36,19,no_formal,0,1,0,1,1,0,0,1,1,Buceo,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,1560,disagree_str,disagree_str,agree_str,agree_str,agree_str,agree_str,agree_str,neutral,agree,neutral,trust_entirely,distrust_entirely,distrust_entirely,neutral,trust_sw,trust_entirely,trust_entirely,trust_entirely,trust_entirely,trust_entirely,trust_sw,satisfied,n_a,satisfied_ext
5038,3,2019-09-06 16:11,2019-09-06 16:54,data,16,MEX,PSC,M,share_employee,yes,8,2,package_chosen,yes,moderate,no,19,6,other,0,1,0,1,1,1,1,0,1,Churupera o red de arrastre gemelas. Chinchorro. Chango. Atarraya lomera,1,1,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,624,agree,agree,disagree,agree_str,agree_str,agree_str,agree_str,agree,disagree_str,trust_sw,trust_sw,neutral,distrust_entirely,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,satisfied_ext,satisfied,unsatisfied_ext
5039,4,2019-09-06 16:56,2019-09-06 17:26,data,11,MEX,PSC,M,share_collective,yes,7,1,package_chosen,yes,weak,no,40,22,university,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,1040,agree,disagree,disagree,agree_str,agree,agree_str,agree,agree_str,disagree,trust_sw,distrust_sw,distrust_entirely,distrust_entirely,distrust_entirely,neutral,trust_sw,trust_sw,distrust_sw,distrust_sw,neutral,distrust_sw,n_a,n_a,n_a
5040,4,2019-09-06 17:26,2019-09-06 18:07,data,7,MEX,PSC,M,own,yes,7,1,package_chosen,yes,moderate,no,53,34,other,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria.,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,3120,agree,neutral,agree,agree_str,agree_str,agree,disagree,disagree,agree,distrust_sw,neutral,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_sw,trust_sw,trust_sw,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,satisfied
5041,1,2019-09-06 20:10,2019-09-06 20:40,data,15,MEX,PSC,M,own,no,7,1,package_chosen,no,moderate,no,30,23,secondary,0,0,0,0,0,0,0,0,1,Buzo,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,1560,agree_str,neutral,agree,agree_str,agree_str,agree_str,disagree,agree_str,neutral,distrust_entirely,neutral,distrust_entirely,distrust_sw,neutral,neutral,trust_sw,trust_sw,neutral,distrust_sw,trust_sw,distrust_sw,n_a,n_a,n_a
5042,4,2019-09-06 23:27,2019-09-06 23:46,data,5,MEX,PSC,M,own,no,7,1,package_chosen,yes,weak,no,27,7,other,0,0,0,0,1,1,0,1,1,Buceo,1,1,0,0,1,0,0,0,NA,1,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,corruption,weather,1716,agree,disagree,agree,agree,agree_str,agree_str,disagree,agree,neutral,distrust_sw,distrust_entirely,distrust_sw,distrust_entirely,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,neutral,distrust_sw,n_a,n_a,n_a
5043,3,2019-09-07 0:23,2019-09-07 0:44,data,13,MEX,PSC,M,own,yes,8,1,package_chosen,no,none,no,41,23,secondary,0,0,0,0,0,0,0,1,1,Buceo,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,676,agree,disagree_str,disagree_str,agree_str,agree_str,agree_str,agree_str,agree_str,disagree,distrust_sw,distrust_sw,distrust_entirely,distrust_sw,distrust_sw,distrust_sw,trust_sw,neutral,NA,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,satisfied
5044,0,2019-09-08 18:57,2019-09-08 19:22,data,13,MEX,PSC,M,own,yes,8,2,no_package,yes,moderate,no,52,39,primary,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,780,agree,agree,neutral,agree,agree,agree,agree,agree,agree,trust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,neutral,neutral,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,n_a
5045,4,2019-09-09 16:47,2019-09-09 17:29,data,4,MEX,PSC,M,share_employee,yes,8,1,package_chosen,no,weak,no,19,2,other,0,1,0,1,1,1,0,1,1,Chinchorro chango buceo,1,1,0,0,1,1,1,0,Zanahoria no usa,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,780,neutral,disagree,agree,agree_str,agree,agree,agree,agree_str,neutral,trust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,neutral,neutral,neutral,distrust_sw,distrust_sw,distrust_sw,distrust_sw,n_a,neutral,n_a
5046,4,2019-09-09 20:46,2019-09-09 21:22,data,10,MEX,PSC,M,share_collective,yes,8,2,package_chosen,yes,moderate,no,20,4,other,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,1040,agree,neutral,neutral,agree_str,agree_str,agree_str,disagree,agree,agree_str,trust_sw,distrust_sw,distrust_sw,distrust_entirely,distrust_entirely,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,n_a,n_a,satisfied
6001,2,2019-09-13 16:37,2019-09-13 17:00,data,1,MEX,ALT,M,own,yes,7,2,package_chosen,yes,strong,yes,27,13,other,0,0,0,1,1,1,0,0,1,Chinchorro chango,0,0,0,0,1,1,1,0,Zanahoria. Cuadrito tracker (preguntar juandiego),1,0,0,0,1,0,0,1,0,1,0,0,1,0,trash_pollutin,iuu,corruption,weather,312,agree_str,disagree,agree,agree,agree,agree,agree,agree_str,agree,trust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,trust_sw,trust_sw,neutral,satisfied,n_a,n_a
6002,4,2019-09-13 17:01,2019-09-13 17:17,data,3,MEX,ALT,M,own,yes,7,2,package_chosen,yes,weak,yes,25,5,other,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Pelagic. Zanahoria.,1,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,780,agree,disagree_str,disagree,agree,agree,agree,disagree,disagree_str,agree,trust_sw,distrust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,n_a,n_a,n_a
6003,1,2019-09-13 17:17,2019-09-13 17:37,data,9,MEX,ALT,M,own,yes,7,1,package_chosen,yes,strong,no,41,15,primary,0,0,0,0,0,1,0,0,1,Chinchorro,0,0,0,0,0,0,1,0,Telefono,1,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,416,agree,neutral,agree,agree_str,disagree,disagree,agree_str,neutral,disagree,neutral,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,n_a,satisfied,n_a
6004,0,2019-09-13 17:38,2019-09-13 17:58,data,10,MEX,ALT,M,own,yes,7,2,package_chosen,yes,moderate,yes,56,36,primary,0,0,0,0,0,1,0,0,1,Chango,1,0,0,0,0,1,1,0,Mecate con peso para medir lo hondo. Zanahoria ya no. Pelagic,1,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,weather,corruption,208,neutral,disagree_str,agree,agree,disagree,disagree,agree,agree,agree,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,n_a,satisfied,satisfied
6005,0,2019-09-13 18:00,2019-09-13 18:27,data,12,MEX,ALT,M,own,yes,7,1,package_chosen,yes,moderate,yes,56,44,primary,0,1,0,1,0,1,0,0,1,Churupera chango,0,0,0,0,0,1,1,0,Pesa de plomo profundidad. PDS.,1,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,1560,agree,disagree,agree,agree,disagree,disagree,agree,agree,disagree,trust_entirely,trust_sw,trust_sw,trust_entirely,distrust_entirely,trust_entirely,trust_entirely,trust_entirely,trust_sw,trust_sw,trust_sw,NA,satisfied,n_a,satisfied
6006,-5,2019-09-13 18:31,2019-09-13 18:52,data,1,MEX,ALT,M,own,yes,7,2,no_package,yes,moderate,yes,33,10,other,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Pds. Zanahoria ya no.,0,1,0,0,1,0,0,1,0,1,0,0,1,0,iuu,corruption,trash_pollutin,weather,676,agree,neutral,agree,agree_str,agree,disagree,agree,agree,neutral,trust_sw,distrust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,satisfied,satisfied,satisfied
6007,0,2019-09-13 19:05,2019-09-13 19:26,data,3,MEX,ALT,M,own,yes,7,2,package_chosen,yes,strong,yes,54,35,primary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pds. Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,364,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,trust_sw,distrust_sw,trust_sw,distrust_entirely,distrust_entirely,trust_sw,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,n_a,satisfied,satisfied
6008,3,2019-09-13 19:30,2019-09-13 19:53,data,9,MEX,ALT,M,share_employee,yes,7,1,package_chosen,yes,none,yes,55,38,university,0,0,0,0,0,1,0,0,1,Chango,1,0,0,0,1,1,1,0,Pesa con piola. Pds. Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,1058,neutral,disagree,agree,agree_str,agree_str,agree_str,agree_str,agree_str,agree_str,neutral,trust_sw,trust_sw,trust_sw,distrust_entirely,trust_entirely,NA,trust_sw,neutral,trust_entirely,neutral,trust_sw,n_a,n_a,n_a
6009,3,2019-09-13 19:54,2019-09-13 20:13,data,10,MEX,ALT,M,own,yes,7,2,package_chosen,yes,moderate,yes,60,42,secondary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pds. Zanahoria no instalada.,0,1,1,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,520,neutral,disagree,agree,agree_str,agree,disagree,agree_str,agree,agree,neutral,neutral,trust_sw,trust_sw,distrust_sw,trust_entirely,trust_entirely,trust_entirely,distrust_sw,neutral,trust_sw,distrust_entirely,n_a,n_a,n_a
6010,2,2019-09-13 20:15,2019-09-13 21:56,data,12,MEX,ALT,M,own,yes,8,1,package_chosen,yes,moderate,yes,50,35,primary,0,1,0,1,1,1,0,0,1,Chango,1,0,0,0,1,1,1,0,Pds. Zanahoria un tiempo,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,260,agree,disagree,agree,agree_str,disagree,disagree,agree,agree,agree,trust_sw,trust_sw,trust_entirely,distrust_sw,distrust_entirely,trust_entirely,trust_sw,neutral,distrust_entirely,trust_sw,trust_sw,trust_entirely,satisfied,satisfied,neutral
6011,1,2019-09-13 21:56,2019-09-13 22:24,data,1,MEX,ALT,M,own,yes,7,2,package_chosen,yes,moderate,yes,59,40,primary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Pds.,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,weather,corruption,416,agree,agree,neutral,agree,disagree,disagree,agree,disagree,disagree,distrust_sw,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,distrust_sw,n_a,satisfied,satisfied
6012,4,2019-09-14 19:24,2019-09-17 18:40,data,6,MEX,ALT,M,own,yes,22,2,package_chosen,yes,severe,yes,61,49,primary,0,0,0,0,0,1,0,0,1,Chango chinchoro churupera,0,0,0,0,1,1,1,0,Pds. Zanahoria no usa pero tiene. GPS en motor.,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,520,agree,neutral,agree,agree,disagree,disagree,agree_str,agree,agree,neutral,distrust_sw,trust_entirely,distrust_sw,distrust_sw,trust_sw,distrust_sw,neutral,trust_entirely,trust_entirely,trust_entirely,neutral,n_a,neutral,satisfied_ext
6013,-3,2019-09-14 20:45,2019-09-14 21:04,data,11,MEX,ALT,M,own,no,7,2,no_package,yes,severe,yes,31,14,secondary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,corruption,weather,312,agree,disagree,agree_str,agree,agree,agree,agree,agree_str,agree,trust_entirely,neutral,trust_entirely,distrust_entirely,trust_sw,distrust_sw,trust_sw,neutral,distrust_sw,trust_sw,trust_sw,neutral,NA,NA,NA
6014,4,2019-09-14 21:05,2019-09-14 21:18,data,5,MEX,ALT,M,own,yes,8,2,package_chosen,yes,moderate,yes,35,15,other,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,corruption,weather,416,agree,disagree,agree,agree,agree,agree,agree_str,agree,agree_str,trust_entirely,neutral,trust_sw,distrust_sw,distrust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,satisfied_ext,satisfied,satisfied
6015,4,2019-09-14 22:26,2019-09-14 22:51,data,14,MEX,ALT,M,own,yes,7,2,package_chosen,yes,strong,yes,58,41,secondary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria no usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,676,agree,agree,agree,agree,agree,disagree,agree,agree,agree,trust_entirely,distrust_sw,trust_entirely,distrust_entirely,distrust_entirely,neutral,neutral,trust_sw,trust_sw,neutral,neutral,trust_sw,satisfied,satisfied,neutral
6016,0,2019-09-14 22:52,2019-09-14 23:34,data,4,MEX,ALT,M,own,yes,7,2,package_chosen,yes,moderate,yes,48,34,primary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria no usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,weather,corruption,208,agree,disagree,neutral,agree_str,agree,disagree,agree_str,agree_str,agree,trust_sw,trust_sw,trust_sw,neutral,distrust_sw,trust_sw,NA,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,satisfied,satisfied,neutral
6017,-5,2019-09-14 23:46,2019-09-15 0:02,data,4,MEX,ALT,M,own,no,8,1,no_package,yes,severe,yes,25,6,other,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Zanahoria no usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,weather,trash_pollutin,312,agree_str,neutral,agree,agree,agree,agree,agree_str,agree,agree,trust_sw,neutral,neutral,distrust_sw,distrust_sw,trust_sw,neutral,neutral,distrust_sw,neutral,neutral,distrust_sw,n_a,n_a,neutral
6018,-5,2019-09-15 0:50,2019-09-15 1:09,data,2,MEX,ALT,M,own,no,7,1,no_package,yes,strong,yes,35,15,secondary,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,weather,corruption,trash_pollutin,520,agree_str,neutral,agree,agree_str,neutral,agree_str,agree_str,agree,disagree,trust_entirely,trust_entirely,trust_sw,distrust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,n_a,n_a,n_a
6019,3,2019-09-14 20:18,2019-09-14 20:41,data,8,MEX,ALT,M,own,yes,7,1,package_chosen,yes,moderate,yes,58,44,secondary,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Zanahoria.,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,weather,iuu,corruption,832,agree,disagree_str,disagree,agree_str,agree,agree,agree_str,agree_str,agree,distrust_entirely,distrust_entirely,trust_sw,distrust_entirely,distrust_entirely,neutral,trust_sw,trust_sw,trust_sw,distrust_entirely,trust_sw,distrust_entirely,satisfied_ext,unsatisfied,unsatisfied
6020,2,2019-09-17 15:05,2019-09-17 15:53,data,4,MEX,ALT,M,own,yes,7,1,package_chosen,yes,moderate,yes,25,7,secondary,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria ya no usa hace 3 anos,0,1,0,0,1,0,0,1,1,1,0,0,0,0,iuu,weather,trash_pollutin,corruption,260,agree,neutral,agree,agree,agree,neutral,agree,agree,agree,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,n_a,neutral,satisfied
6021,2,2019-09-17 15:54,2019-09-17 16:19,data,5,MEX,ALT,M,own,no,7,2,package_chosen,yes,moderate,yes,17,3,secondary,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria la recogio la cooperativa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,weather,corruption,1560,agree,neutral,agree,agree,agree,disagree,agree,disagree,agree,trust_sw,trust_sw,trust_sw,trust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,n_a,unsatisfied
6022,1,2019-09-17 16:23,2019-09-17 16:52,data,8,MEX,ALT,M,own,yes,8,2,package_chosen,yes,weak,yes,37,29,secondary,0,0,0,1,0,1,0,0,1,Suripera,0,0,0,0,1,1,1,0,Gps telefono. Zanahoria uso primeros anos ya no,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,208,agree,disagree,neutral,agree,agree,disagree,agree,neutral,agree,neutral,distrust_sw,neutral,distrust_entirely,distrust_entirely,neutral,trust_sw,neutral,neutral,neutral,neutral,neutral,n_a,n_a,unsatisfied
6023,1,2019-09-17 16:54,2019-09-17 17:24,data,14,MEX,ALT,M,own,yes,7,2,package_chosen,yes,weak,yes,63,47,primary,0,0,0,0,0,1,0,0,1,Chango,1,0,0,0,0,1,1,0,Zanahoria la usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,weather,iuu,416,agree,disagree,agree,agree_str,agree,disagree,agree_str,disagree,agree,trust_sw,distrust_sw,trust_sw,distrust_entirely,distrust_entirely,trust_sw,trust_sw,NA,trust_sw,trust_sw,distrust_entirely,trust_sw,neutral,satisfied,satisfied
6024,1,2019-09-17 17:24,2019-09-17 17:43,data,5,MEX,ALT,M,own,yes,7,2,package_chosen,yes,strong,yes,58,15,primary,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,234,agree,disagree_str,agree,agree,agree_str,disagree_str,agree,agree,agree,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,NA,NA,NA,trust_sw,trust_sw,trust_sw,NA,NA,NA
6025,4,2019-09-17 17:45,2019-09-17 17:56,data,16,MEX,ALT,M,own,yes,8,2,package_chosen,yes,weak,yes,50,30,secondary,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,Zanahoria no mucho,0,1,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,260,NA,NA,NA,NA,NA,NA,agree,neutral,NA,neutral,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,trust_sw,NA,NA,neutral,neutral,neutral,neutral,NA,NA,NA
6026,1,2019-09-17 17:56,2019-09-17 18:07,data,1,MEX,ALT,M,own,yes,8,2,package_chosen,yes,severe,yes,31,16,secondary,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,Zanahoria usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,weather,corruption,1820,NA,NA,NA,NA,NA,NA,agree_str,neutral,NA,neutral,neutral,trust_entirely,trust_entirely,trust_sw,trust_sw,trust_entirely,trust_entirely,trust_sw,trust_entirely,trust_entirely,trust_sw,NA,NA,NA
